team_home,team_away,goals_home,goals_away,league_division,season,group
SUMU/Prospect,Ponnistus/Kermaa,0,5,6,20,7
I-HK/Sensaatio,FC POHU/JäPa,0,3,6,20,7
FC POHU/Shrimps,Ruisku/Juniors,1,1,6,20,7
FC Kontu/KoVa,FC AK,0,5,6,20,7
FC Wartti/WB,HerTo/3,1,6,6,20,7
KOPSE/NMI,FC POHU/Shrimps,0,2,6,20,7
FC AK,I-HK/Sensaatio,1,2,6,20,7
Ponnistus/Kermaa,FC Wartti/WB,1,2,6,20,7
Ruisku/Juniors,SUMU/Prospect,3,0,6,20,7
PPS/Diablos Rojos,FC Kontu/KoVa,0,2,6,20,7
FC POHU/JäPa,TiPS/3,2,2,6,20,7
I-HK/Sensaatio,PPS/Diablos Rojos,4,0,6,20,7
TiPS/3,FC AK,1,3,6,20,7
FC Wartti/WB,Ruisku/Juniors,2,2,6,20,7
FC POHU/Shrimps,FC POHU/JäPa,2,6,6,20,7
SUMU/Prospect,KOPSE/NMI,2,1,6,20,7
HerTo/3,Ponnistus/Kermaa,1,2,6,20,7
KOPSE/NMI,FC Wartti/WB,1,2,6,20,7
FC AK,FC POHU/Shrimps,2,1,6,20,7
Ruisku/Juniors,HerTo/3,1,2,6,20,7
FC POHU/JäPa,SUMU/Prospect,4,1,6,20,7
PPS/Diablos Rojos,TiPS/3,3,2,6,20,7
FC Kontu/KoVa,I-HK/Sensaatio,0,3,6,20,7
TiPS/3,FC Kontu/KoVa,1,2,6,20,7
FC Wartti/WB,FC POHU/JäPa,0,6,6,20,7
SUMU/Prospect,FC AK,5,6,6,20,7
HerTo/3,KOPSE/NMI,1,2,6,20,7
FC POHU/Shrimps,PPS/Diablos Rojos,1,3,6,20,7
Ponnistus/Kermaa,Ruisku/Juniors,0,1,6,20,7
KOPSE/NMI,Ponnistus/Kermaa,0,1,6,20,7
FC AK,FC Wartti/WB,1,1,6,20,7
FC POHU/JäPa,HerTo/3,2,1,6,20,7
PPS/Diablos Rojos,SUMU/Prospect,4,0,6,20,7
FC Kontu/KoVa,FC POHU/Shrimps,0,0,6,20,7
I-HK/Sensaatio,TiPS/3,0,1,6,20,7
AskU,FC Kapina/2,7,0,6,20,11
FC KORSO/U2,Pelikaani,3,1,6,20,11
HAlku/FC,Ares -86,2,4,6,20,11
KoPa,PK-09/2,4,1,6,20,11
JäPS/U23,FC KORSO/U2,5,0,6,20,11
Ares -86,KoPa,4,0,6,20,11
AC JazzPa,HAlku/FC,1,2,6,20,11
NouLa/Huijkka,AskU,1,2,6,20,11
Pelikaani,FC Tuusula,4,2,6,20,11
AskU,PK-09/2,6,0,6,20,11
FC Tuusula,JäPS/U23,0,7,6,20,11
HAlku/FC,Pelikaani,0,4,6,20,11
KoPa,AC JazzPa,1,2,6,20,11
Pelikaani,KoPa,1,1,6,20,11
FC KORSO/U2,FC Tuusula,2,0,6,20,11
PK-09/2,FC Kapina/2,4,0,6,20,11
JäPS/U23,HAlku/FC,5,0,6,20,11
Ares -86,AskU,0,4,6,20,11
HAlku/FC,FC KORSO/U2,0,4,6,20,11
AskU,AC JazzPa,1,0,6,20,11
FC Kapina/2,Ares -86,1,5,6,20,11
KoPa,JäPS/U23,2,1,6,20,11
NouLa/Huijkka,PK-09/2,0,1,6,20,11
Pelikaani,AskU,1,1,6,20,11
FC Tuusula,HAlku/FC,2,1,6,20,11
FC KORSO/U2,KoPa,4,1,6,20,11
AC JazzPa,FC Kapina/2,3,0,6,20,11
Ares -86,NouLa/Huijkka,3,0,6,20,11
AskU,JäPS/U23,1,2,6,20,11
PK-09/2,Ares -86,3,1,6,20,11
FC Kapina/2,Pelikaani,0,5,6,20,11
KoPa,FC Tuusula,3,0,6,20,11
NouLa/Huijkka,AC JazzPa,0,3,6,20,11
Pelikaani,NouLa/Huijkka,2,0,6,20,11
HAlku/FC,KoPa,2,1,6,20,11
FC KORSO/U2,AskU,1,3,6,20,11
JäPS/U23,FC Kapina/2,11,1,6,20,11
AskU,FC Tuusula,4,2,6,20,11
Ares -86,AC JazzPa,1,2,6,20,11
FC Kapina/2,FC KORSO/U2,0,6,6,20,11
HAlku/FC,AskU,2,4,6,20,11
PK-09/2,Pelikaani,0,4,6,20,11
NouLa/Huijkka,JäPS/U23,0,0,6,20,11
Pelikaani,Ares -86,4,0,6,20,11
FC Tuusula,FC Kapina/2,5,1,6,20,11
FC KORSO/U2,NouLa/Huijkka,5,0,6,20,11
JäPS/U23,PK-09/2,4,1,6,20,11
FC Tuusula,AC JazzPa,0,1,6,20,11
AskU,KoPa,5,2,6,20,11
Ares -86,JäPS/U23,0,7,6,20,11
FC Kapina/2,HAlku/FC,3,3,6,20,11
AC JazzPa,Pelikaani,0,4,6,20,11
PK-09/2,FC KORSO/U2,1,8,6,20,11
NouLa/Huijkka,FC Tuusula,3,2,6,20,11
FC KORSO/U2,Ares -86,8,0,6,20,11
HAlku/FC,NouLa/Huijkka,1,1,6,20,11
JäPS/U23,AC JazzPa,7,1,6,20,11
FC Tuusula,PK-09/2,2,1,6,20,11
KoPa,FC Kapina/2,0,0,6,20,11
PK-09/2,HAlku/FC,3,1,6,20,11
AC JazzPa,FC KORSO/U2,1,1,6,20,11
Pelikaani,JäPS/U23,1,3,6,20,11
Ares -86,FC Tuusula,0,2,6,20,11
NouLa/Huijkka,KoPa,2,0,6,20,11
FC Villisiat,JaVo,5,3,6,20,9
Nopsa/2,PaPe,0,1,6,20,9
Korian Klubi,MYPA/FC,7,0,6,20,9
FC Villisiat,MYPA/FC,1,2,6,20,9
PaPe,HiHi,6,0,6,20,9
Nopsa/2,Korian Klubi,3,6,6,20,9
Korian Klubi,FC Villisiat,8,1,6,20,9
Purha/2,Nopsa/2,1,1,6,20,9
MYPA/FC,PaPe,1,5,6,20,9
FC Villisiat,Purha/2,5,3,6,20,9
HiHi,MYPA/FC,4,2,6,20,9
PaPe,Korian Klubi,0,5,6,20,9
Nopsa/2,JaVo,0,4,6,20,9
Nopsa/2,FC Villisiat,3,0,6,20,9
Purha/2,PaPe,0,5,6,20,9
Korian Klubi,HiHi,6,1,6,20,9
MYPA/FC,JaVo,0,5,6,20,9
JaVo,FC Villisiat,4,3,6,20,9
HiHi,Purha/2,1,6,6,20,9
PaPe,Nopsa/2,2,6,6,20,9
MYPA/FC,Korian Klubi,1,4,6,20,9
FC Villisiat,PaPe,2,3,6,20,9
Purha/2,MYPA/FC,3,1,6,20,9
Nopsa/2,HiHi,5,1,6,20,9
Korian Klubi,JaVo,2,1,6,20,9
JaVo,PaPe,1,1,6,20,9
Korian Klubi,Purha/2,4,1,6,20,9
HiHi,FC Villisiat,1,2,6,20,9
MYPA/FC,Nopsa/2,0,6,6,20,9
JaVo,Korian Klubi,0,5,6,20,9
HiHi,Nopsa/2,2,5,6,20,9
PaPe,FC Villisiat,1,0,6,20,9
MYPA/FC,Purha/2,1,0,6,20,9
FC Villisiat,HiHi,4,0,6,20,9
Purha/2,Korian Klubi,2,5,6,20,9
PaPe,JaVo,1,8,6,20,9
Nopsa/2,MYPA/FC,2,3,6,20,9
JaVo,HiHi,6,1,6,20,9
FC Villisiat,Nopsa/2,0,0,6,20,9
HiHi,Korian Klubi,0,7,6,20,9
PaPe,Purha/2,1,3,6,20,9
JaVo,MYPA/FC,7,1,6,20,9
Purha/2,JaVo,1,1,6,20,9
JaVo,Purha/2,5,1,6,20,9
HiHi,PaPe,4,2,6,20,9
Korian Klubi,Nopsa/2,6,3,6,20,9
MYPA/FC,FC Villisiat,1,1,6,20,9
FC Villisiat,Korian Klubi,0,4,6,20,9
HiHi,JaVo,0,2,6,20,9
PaPe,MYPA/FC,2,0,6,20,9
Nopsa/2,Purha/2,0,2,6,20,9
JaVo,Nopsa/2,3,3,6,20,9
Korian Klubi,PaPe,3,0,6,20,9
Purha/2,FC Villisiat,6,1,6,20,9
MYPA/FC,HiHi,1,1,6,20,9
Purha/2,HiHi,2,0,6,20,9
Jäntevä/Ukot,HaPK Edustus/2,5,1,6,20,10
KarPo,PoPo,0,5,6,20,10
Jäntevä/Ukot,ViSa,4,0,6,20,10
KyPa/2,FC Etapo,3,3,6,20,10
KarPo,HaPK Edustus/2,0,5,6,20,10
HaPK Edustus/2,PoPo,1,7,6,20,10
FC Etapo,Jäntevä/Ukot,2,5,6,20,10
KarPo,KyPa/2,2,2,6,20,10
Jäntevä/Ukot,KarPo,3,0,6,20,10
PoPo,ViSa,6,2,6,20,10
KyPa/2,HaPK Edustus/2,0,0,6,20,10
FC Etapo,PoPo,2,5,6,20,10
ViSa,HaPK Edustus/2,2,0,6,20,10
KyPa/2,Jäntevä/Ukot,0,2,6,20,10
PoPo,KyPa/2,6,1,6,20,10
HaPK Edustus/2,Jäntevä/Ukot,5,1,6,20,10
ViSa,FC Etapo,6,1,6,20,10
PoPo,KarPo,10,0,6,20,10
FC Etapo,HaPK Edustus/2,3,2,6,20,10
KarPo,ViSa,1,4,6,20,10
KyPa/2,PoPo,1,4,6,20,10
ViSa,KyPa/2,1,1,6,20,10
FC Etapo,KarPo,9,1,6,20,10
PoPo,Jäntevä/Ukot,2,1,6,20,10
HaPK Edustus/2,FC Etapo,7,1,6,20,10
ViSa,KarPo,2,1,6,20,10
Jäntevä/Ukot,PoPo,1,2,6,20,10
KarPo,FC Etapo,2,5,6,20,10
KyPa/2,ViSa,1,2,6,20,10
HaPK Edustus/2,ViSa,2,2,6,20,10
Jäntevä/Ukot,KyPa/2,9,0,6,20,10
PoPo,FC Etapo,1,1,6,20,10
FC Etapo,ViSa,3,1,6,20,10
HaPK Edustus/2,KarPo,7,1,6,20,10
FC Etapo,KyPa/2,1,4,6,20,10
ViSa,Jäntevä/Ukot,1,1,6,20,10
Jäntevä/Ukot,FC Etapo,4,0,6,20,10
PoPo,HaPK Edustus/2,2,1,6,20,10
KyPa/2,KarPo,3,0,6,20,10
ViSa,PoPo,2,3,6,20,10
KarPo,Jäntevä/Ukot,1,6,6,20,10
HaPK Edustus/2,KyPa/2,2,1,6,20,10
Kasiysi/3,OT-77,1,0,7,25,1
Trikiinit,Cosmos,2,1,7,25,1
Kilo IF/2,Kullervo,1,3,7,25,1
MoPo,FC POHU/Sober,1,5,7,25,1
Kullervo,Trikiinit,1,5,7,25,1
FC POHU/Sober,FC Puimur,2,2,7,25,1
Cosmos,Kasiysi/3,2,1,7,25,1
OT-77,MoPo,0,1,7,25,1
Kasiysi/3,Kullervo,0,4,7,25,1
FC Puimur,Kilo IF/2,1,2,7,25,1
Trikiinit,MoPo,4,1,7,25,1
Cosmos,FC POHU/Sober,2,0,7,25,1
FC POHU/Sober,Kasiysi/3,2,1,7,25,1
Kilo IF/2,Trikiinit,4,6,7,25,1
Kullervo,OT-77,3,2,7,25,1
MoPo,FC Puimur,1,2,7,25,1
OT-77,Kilo IF/2,3,1,7,25,1
Kullervo,MoPo,4,1,7,25,1
FC Puimur,Cosmos,2,1,7,25,1
Trikiinit,FC POHU/Sober,5,0,7,25,1
FC POHU/Sober,Kullervo,0,1,7,25,1
Kilo IF/2,Kasiysi/3,0,2,7,25,1
FC Puimur,Trikiinit,1,3,7,25,1
Cosmos,OT-77,5,0,7,25,1
OT-77,FC POHU/Sober,1,4,7,25,1
MoPo,Kilo IF/2,1,3,7,25,1
Kasiysi/3,FC Puimur,0,2,7,25,1
Kullervo,Cosmos,1,2,7,25,1
OT-77,FC Puimur,0,3,7,25,1
Kasiysi/3,Trikiinit,1,3,7,25,1
Cosmos,MoPo,5,2,7,25,1
FC POHU/Sober,Kilo IF/2,3,1,7,25,1
FC Puimur,Kullervo,0,5,7,25,1
Kilo IF/2,Cosmos,2,5,7,25,1
MoPo,Kasiysi/3,2,2,7,25,1
Trikiinit,OT-77,6,0,7,25,1
FC POHU/Kova Kamppi,Valtti/TDJ,2,5,7,25,2
Käpylän Sekunda,FC Pakila,3,2,7,25,2
Kullervo/Überkleber,HPS/Rangers,0,5,7,25,2
Ponnistus/TK,ToTe/Arabia,3,1,7,25,2
FC Lähiö,Tavastia/FC Mojo,3,1,7,25,2
FC Pakila,Kullervo/Überkleber,2,5,7,25,2
ToTe/Arabia,FC Lähiö,3,4,7,25,2
HPS/Rangers,Ponnistus/TK,2,2,7,25,2
Tavastia/FC Mojo,FC POHU/Kova Kamppi,3,2,7,25,2
Valtti/TDJ,Käpylän Sekunda,2,3,7,25,2
Kullervo/Überkleber,Tavastia/FC Mojo,3,2,7,25,2
Valtti/TDJ,HPS/Rangers,3,0,7,25,2
FC POHU/Kova Kamppi,Kullervo/Überkleber,2,3,7,25,2
Ponnistus/TK,FC Lähiö,0,3,7,25,2
Käpylän Sekunda,Tavastia/FC Mojo,6,2,7,25,2
FC Pakila,ToTe/Arabia,1,2,7,25,2
FC POHU/Kova Kamppi,HPS/Rangers,1,3,7,25,2
Kullervo/Überkleber,Ponnistus/TK,0,4,7,25,2
Tavastia/FC Mojo,FC Pakila,1,1,7,25,2
FC Lähiö,Käpylän Sekunda,4,1,7,25,2
HPS/Rangers,Käpylän Sekunda,3,3,7,25,2
FC Lähiö,FC POHU/Kova Kamppi,1,3,7,25,2
ToTe/Arabia,Valtti/TDJ,1,5,7,25,2
FC Pakila,FC Lähiö,0,5,7,25,2
Ponnistus/TK,Valtti/TDJ,1,4,7,25,2
Käpylän Sekunda,ToTe/Arabia,0,5,7,25,2
Valtti/TDJ,FC Pakila,4,0,7,25,2
HPS/Rangers,Tavastia/FC Mojo,1,4,7,25,2
Ponnistus/TK,FC POHU/Kova Kamppi,2,2,7,25,2
ToTe/Arabia,Kullervo/Überkleber,3,3,7,25,2
FC POHU/Kova Kamppi,ToTe/Arabia,3,0,7,25,2
FC Pakila,HPS/Rangers,1,6,7,25,2
Tavastia/FC Mojo,Valtti/TDJ,1,2,7,25,2
Kullervo/Überkleber,FC Lähiö,2,5,7,25,2
Käpylän Sekunda,Ponnistus/TK,1,1,7,25,2
Valtti/TDJ,Kullervo/Überkleber,3,2,7,25,2
Tavastia/FC Mojo,ToTe/Arabia,5,2,7,25,2
Käpylän Sekunda,FC POHU/Kova Kamppi,1,1,7,25,2
FC Pakila,Ponnistus/TK,0,6,7,25,2
HPS/Rangers,FC Lähiö,1,2,7,25,2
Kullervo/Überkleber,Käpylän Sekunda,2,3,7,25,2
Ponnistus/TK,Tavastia/FC Mojo,2,6,7,25,2
FC POHU/Kova Kamppi,FC Pakila,3,2,7,25,2
FC Lähiö,Valtti/TDJ,1,1,7,25,2
ToTe/Arabia,HPS/Rangers,1,3,7,25,2
JJ Vepo,AC StaSi/Europort,1,6,7,25,3
LPS/7,HeKuLa,2,0,7,25,3
PK-35/Äijät,KOPSE/CRPS FC,2,2,7,25,3
HeKuLa,JJ Vepo,2,2,7,25,3
AFC EMU,LPS/7,4,0,7,25,3
KOPSE/CRPS FC,MLHF/Reserves,2,2,7,25,3
AC StaSi/Europort,Valtti/4,1,3,7,25,3
MLHF/Reserves,JJ Vepo,6,1,7,25,3
AFC EMU,AC StaSi/Europort,1,1,7,25,3
LPS/7,KOPSE/CRPS FC,3,2,7,25,3
JJ Vepo,Valtti/4,1,3,7,25,3
KOPSE/CRPS FC,HeKuLa,1,1,7,25,3
AC StaSi/Europort,LPS/7,2,3,7,25,3
PK-35/Äijät,MLHF/Reserves,1,1,7,25,3
Valtti/4,AFC EMU,2,0,7,25,3
HeKuLa,PK-35/Äijät,3,5,7,25,3
KOPSE/CRPS FC,JJ Vepo,6,4,7,25,3
MLHF/Reserves,AC StaSi/Europort,8,0,7,25,3
Valtti/4,MLHF/Reserves,1,1,7,25,3
AFC EMU,HeKuLa,1,0,7,25,3
AC StaSi/Europort,KOPSE/CRPS FC,1,2,7,25,3
PK-35/Äijät,LPS/7,3,0,7,25,3
MLHF/Reserves,AFC EMU,3,2,7,25,3
HeKuLa,AC StaSi/Europort,1,6,7,25,3
LPS/7,Valtti/4,1,1,7,25,3
KOPSE/CRPS FC,AFC EMU,0,6,7,25,3
JJ Vepo,PK-35/Äijät,0,6,7,25,3
HeKuLa,Valtti/4,1,1,7,25,3
AC StaSi/Europort,PK-35/Äijät,1,7,7,25,3
AFC EMU,JJ Vepo,5,1,7,25,3
LPS/7,MLHF/Reserves,0,0,7,25,3
JJ Vepo,LPS/7,1,2,7,25,3
MLHF/Reserves,HeKuLa,5,0,7,25,3
PK-35/Äijät,AFC EMU,3,1,7,25,3
Valtti/4,KOPSE/CRPS FC,3,0,7,25,3
Valtti/4,PK-35/Äijät,2,0,7,25,3
MLHF/Reserves,Valtti/4,2,1,7,25,4
Käpylän Sekunda,Trikiinit,1,3,7,25,4
Valtti/4,Käpylän Sekunda,1,2,7,25,4
Trikiinit,Valtti/TDJ,1,4,7,25,4
FC Lähiö,Cosmos,4,3,7,25,4
PK-35/Äijät,Kullervo,2,2,7,25,4
Valtti/TDJ,PK-35/Äijät,1,0,7,25,4
Kullervo,FC Lähiö,1,0,7,25,4
Cosmos,Trikiinit,0,2,7,25,4
Käpylän Sekunda,Kullervo,1,2,7,25,4
Cosmos,MLHF/Reserves,1,7,7,25,4
FC Lähiö,Valtti/TDJ,2,1,7,25,4
Valtti/4,PK-35/Äijät,1,0,7,25,4
Valtti/TDJ,Valtti/4,2,1,7,25,4
MLHF/Reserves,Käpylän Sekunda,4,1,7,25,4
Kullervo,Cosmos,1,3,7,25,4
Trikiinit,FC Lähiö,2,1,7,25,4
Käpylän Sekunda,FC Lähiö,0,4,7,25,4
Valtti/4,Kullervo,1,2,7,25,4
PK-35/Äijät,MLHF/Reserves,0,3,7,25,4
Valtti/TDJ,Cosmos,2,1,7,25,4
FC Lähiö,Valtti/4,2,1,7,25,4
Kullervo,MLHF/Reserves,1,6,7,25,4
Trikiinit,PK-35/Äijät,6,0,7,25,4
Valtti/4,Trikiinit,2,5,7,25,4
Cosmos,Käpylän Sekunda,1,2,7,25,4
MLHF/Reserves,Valtti/TDJ,1,1,7,25,4
PK-35/Äijät,FC Lähiö,1,4,7,25,4
MLHF/Reserves,Trikiinit,1,5,7,25,4
Kullervo,Valtti/TDJ,1,1,7,25,4
Käpylän Sekunda,PK-35/Äijät,0,3,7,25,4
Cosmos,Valtti/4,1,1,7,25,4
Trikiinit,Kullervo,4,1,7,25,4
FC Lähiö,MLHF/Reserves,2,1,7,25,4
PK-35/Äijät,Cosmos,2,1,7,25,4
Valtti/TDJ,Käpylän Sekunda,5,0,7,25,4
LPS/7,HPS/Rangers,0,1,7,25,5
Tavastia/FC Mojo,Ponnistus/TK,3,1,7,25,5
HPS/Rangers,KOPSE/CRPS FC,8,0,7,25,5
FC POHU/Sober,Tavastia/FC Mojo,1,2,7,25,5
Ponnistus/TK,Kasiysi/3,1,0,7,25,5
Kasiysi/3,AFC EMU,0,3,7,25,5
KOPSE/CRPS FC,FC POHU/Sober,0,4,7,25,5
AFC EMU,FC Puimur,2,3,7,25,5
HPS/Rangers,Ponnistus/TK,1,0,7,25,5
KOPSE/CRPS FC,Kasiysi/3,4,1,7,25,5
AFC EMU,Tavastia/FC Mojo,0,0,7,25,5
FC Puimur,LPS/7,2,8,7,25,5
FC POHU/Sober,AFC EMU,1,1,7,25,5
LPS/7,KOPSE/CRPS FC,5,2,7,25,5
Kasiysi/3,FC Puimur,6,1,7,25,5
Tavastia/FC Mojo,HPS/Rangers,1,4,7,25,5
HPS/Rangers,Kasiysi/3,2,0,7,25,5
Ponnistus/TK,LPS/7,2,1,7,25,5
FC Puimur,FC POHU/Sober,5,2,7,25,5
KOPSE/CRPS FC,AFC EMU,1,2,7,25,5
FC POHU/Sober,Ponnistus/TK,7,1,7,25,5
Kasiysi/3,LPS/7,3,0,7,25,5
Tavastia/FC Mojo,FC Puimur,2,1,7,25,5
AFC EMU,HPS/Rangers,1,2,7,25,5
HPS/Rangers,FC POHU/Sober,1,1,7,25,5
FC Puimur,KOPSE/CRPS FC,1,3,7,25,5
Ponnistus/TK,AFC EMU,0,1,7,25,5
LPS/7,Tavastia/FC Mojo,3,2,7,25,5
FC Puimur,HPS/Rangers,1,4,7,25,5
LPS/7,FC POHU/Sober,0,2,7,25,5
Kasiysi/3,Tavastia/FC Mojo,3,4,7,25,5
KOPSE/CRPS FC,Ponnistus/TK,1,0,7,25,5
Ponnistus/TK,FC Puimur,3,1,7,25,5
FC POHU/Sober,Kasiysi/3,1,1,7,25,5
AFC EMU,LPS/7,3,2,7,25,5
Tavastia/FC Mojo,KOPSE/CRPS FC,6,1,7,25,5
AC StaSi/Europort,FC POHU/Kova Kamppi,4,5,7,25,6
MoPo,ToTe/Arabia,1,1,7,25,6
JJ Vepo,Kilo IF/2,2,2,7,25,6
FC POHU/Kova Kamppi,JJ Vepo,9,2,7,25,6
ToTe/Arabia,AC StaSi/Europort,0,3,7,25,6
HeKuLa,MoPo,0,3,7,25,6
FC Pakila,OT-77,0,4,7,25,6
FC POHU/Kova Kamppi,OT-77,0,1,7,25,6
Kilo IF/2,Kullervo/Überkleber,2,1,7,25,6
AC StaSi/Europort,JJ Vepo,3,2,7,25,6
OT-77,HeKuLa,2,2,7,25,6
Kullervo/Überkleber,FC Pakila,4,2,7,25,6
Kilo IF/2,MoPo,0,1,7,25,6
ToTe/Arabia,Kilo IF/2,1,1,7,25,6
FC POHU/Kova Kamppi,FC Pakila,1,0,7,25,6
MoPo,AC StaSi/Europort,0,3,7,25,6
JJ Vepo,OT-77,1,7,7,25,6
HeKuLa,Kullervo/Überkleber,4,5,7,25,6
OT-77,MoPo,0,2,7,25,6
Kilo IF/2,HeKuLa,1,0,7,25,6
FC Pakila,ToTe/Arabia,5,4,7,25,6
Kullervo/Überkleber,FC POHU/Kova Kamppi,3,5,7,25,6
ToTe/Arabia,Kullervo/Überkleber,2,4,7,25,6
HeKuLa,JJ Vepo,0,0,7,25,6
FC Pakila,AC StaSi/Europort,2,2,7,25,6
MoPo,FC POHU/Kova Kamppi,1,3,7,25,6
JJ Vepo,ToTe/Arabia,2,3,7,25,6
OT-77,AC StaSi/Europort,2,3,7,25,6
HeKuLa,FC POHU/Kova Kamppi,0,3,7,25,6
Kilo IF/2,FC Pakila,4,3,7,25,6
Kullervo/Überkleber,MoPo,4,1,7,25,6
AC StaSi/Europort,Kullervo/Überkleber,4,0,7,25,6
FC Pakila,HeKuLa,0,0,7,25,6
FC POHU/Kova Kamppi,Kilo IF/2,4,0,7,25,6
MoPo,JJ Vepo,5,1,7,25,6
ToTe/Arabia,OT-77,0,3,7,25,6
OT-77,Kullervo/Überkleber,6,1,7,25,6
ToTe/Arabia,HeKuLa,0,0,7,25,6
AC StaSi/Europort,Kilo IF/2,2,1,7,25,6
JJ Vepo,FC Pakila,0,2,7,25,6
Kullervo/Überkleber,JJ Vepo,3,0,7,25,6
FC POHU/Kova Kamppi,ToTe/Arabia,6,0,7,25,6
HeKuLa,AC StaSi/Europort,1,2,7,25,6
Kilo IF/2,OT-77,3,2,7,25,6
FC Pakila,MoPo,5,1,7,25,6
MoPo,Kullervo/Überkleber,6,3,7,24,1
FC POHU/Swigu,Kasiysi/2,7,1,7,24,1
FC Pakila,OT-77,1,2,7,24,1
Trikiinit,Kilo IF/2,4,0,7,24,1
OT-77,Trikiinit,1,1,7,24,1
Kilo IF/2,MoPo,3,2,7,24,1
Kullervo/Überkleber,FC POHU/Swigu,1,2,7,24,1
Kasiysi/2,FC Pakila,0,1,7,24,1
Kullervo/Überkleber,Kilo IF/2,6,2,7,24,1
Trikiinit,Kasiysi/2,4,2,7,24,1
FC Pakila,FC POHU/Swigu,1,5,7,24,1
MoPo,OT-77,0,2,7,24,1
OT-77,Kilo IF/2,3,1,7,24,1
FC Pakila,Kullervo/Überkleber,5,1,7,24,1
Kasiysi/2,MoPo,1,0,7,24,1
FC POHU/Swigu,Trikiinit,1,1,7,24,1
Kilo IF/2,Kasiysi/2,4,0,7,24,1
Kullervo/Überkleber,OT-77,3,3,7,24,1
Trikiinit,FC Pakila,7,0,7,24,1
MoPo,FC POHU/Swigu,0,6,7,24,1
Trikiinit,Kullervo/Überkleber,1,3,7,24,1
Kasiysi/2,OT-77,0,6,7,24,1
FC Pakila,MoPo,4,2,7,24,1
FC POHU/Swigu,Kilo IF/2,0,0,7,24,1
OT-77,FC POHU/Swigu,6,3,7,24,1
Kilo IF/2,FC Pakila,2,2,7,24,1
MoPo,Trikiinit,0,2,7,24,1
Kullervo/Überkleber,Kasiysi/2,3,0,7,24,1
Käpylän Sekunda,HeKuLa,5,2,7,24,2
Tavastia/FC Mojo,FC POHU/Kova Kamppi,3,1,7,24,2
Kullervo,Cosmos,1,1,7,24,2
ToTe/Arabia,Ponnistus/TK,3,0,7,24,2
FC POHU/Kova Kamppi,Käpylän Sekunda,4,2,7,24,2
Ponnistus/TK,Kullervo,1,6,7,24,2
Cosmos,Tavastia/FC Mojo,3,5,7,24,2
HeKuLa,ToTe/Arabia,1,1,7,24,2
Tavastia/FC Mojo,Kullervo,2,0,7,24,2
ToTe/Arabia,FC POHU/Kova Kamppi,1,1,7,24,2
Ponnistus/TK,HeKuLa,3,0,7,24,2
Käpylän Sekunda,Cosmos,1,3,7,24,2
Ponnistus/TK,FC POHU/Kova Kamppi,0,4,7,24,2
FC POHU/Kova Kamppi,HeKuLa,1,1,7,24,2
Kullervo,Käpylän Sekunda,2,3,7,24,2
Cosmos,ToTe/Arabia,1,0,7,24,2
Tavastia/FC Mojo,Ponnistus/TK,4,2,7,24,2
ToTe/Arabia,Kullervo,2,6,7,24,2
HeKuLa,Cosmos,1,5,7,24,2
Käpylän Sekunda,Tavastia/FC Mojo,3,5,7,24,2
FC POHU/Kova Kamppi,Kullervo,6,3,7,24,2
Cosmos,FC POHU/Kova Kamppi,0,0,7,24,2
Tavastia/FC Mojo,ToTe/Arabia,4,0,7,24,2
Kullervo,HeKuLa,1,0,7,24,2
Käpylän Sekunda,Ponnistus/TK,8,2,7,24,2
ToTe/Arabia,Käpylän Sekunda,1,13,7,24,2
HeKuLa,Tavastia/FC Mojo,0,3,7,24,2
Ponnistus/TK,Cosmos,1,4,7,24,2
FC POHU/Sober,PK-35/Äijät,2,1,7,24,3
FC Lähiö,KOPSE/CRPS FC,5,0,7,24,3
AC StaSi/Europort,JJ Vepo,3,6,7,24,3
Valtti/4,LPS/7,2,1,7,24,3
KOPSE/CRPS FC,AC StaSi/Europort,5,1,7,24,3
PK-35/Äijät,Valtti/4,3,2,7,24,3
JJ Vepo,FC POHU/Sober,1,3,7,24,3
LPS/7,FC Lähiö,1,3,7,24,3
LPS/7,PK-35/Äijät,2,1,7,24,3
AC StaSi/Europort,FC Lähiö,2,5,7,24,3
FC POHU/Sober,KOPSE/CRPS FC,4,1,7,24,3
Valtti/4,JJ Vepo,1,3,7,24,3
FC Lähiö,FC POHU/Sober,3,0,7,24,3
AC StaSi/Europort,LPS/7,1,2,7,24,3
JJ Vepo,PK-35/Äijät,2,1,7,24,3
LPS/7,JJ Vepo,4,1,7,24,3
KOPSE/CRPS FC,Valtti/4,1,0,7,24,3
Valtti/4,FC Lähiö,1,2,7,24,3
PK-35/Äijät,KOPSE/CRPS FC,2,1,7,24,3
FC POHU/Sober,AC StaSi/Europort,2,0,7,24,3
KOPSE/CRPS FC,JJ Vepo,1,4,7,24,3
FC Lähiö,PK-35/Äijät,5,3,7,24,3
FC POHU/Sober,LPS/7,1,0,7,24,3
AC StaSi/Europort,Valtti/4,2,1,7,24,3
JJ Vepo,FC Lähiö,2,4,7,24,3
LPS/7,KOPSE/CRPS FC,8,0,7,24,3
Valtti/4,FC POHU/Sober,1,0,7,24,3
PK-35/Äijät,AC StaSi/Europort,3,0,7,24,3
OT-77,Tavastia/FC Mojo,4,4,7,24,4
FC POHU/Swigu,FC POHU/Sober,8,0,7,24,4
FC Lähiö,Tavastia/FC Mojo,4,1,7,24,4
